Model,Year,HorsePower,Fuel,Mileage,Transmission,Price
BMW 535i xDrive,2011,225 kW (306 CP),Benzina,124387,automata,19.990 EUR (brut)
BMW 318d Klimaautomatik PDC BC Start/Stop CD Sitzhzg,2011,105 kW (143 CP),Diesel,124400,manuala,8.480 EUR (brut)
BMW 530d xDrive Lim. STEPTR M-PAKET SONNENDACH NAVI,2016,190 kW (258 CP),Diesel,124400,automata,28.490 EUR (brut) 23.941 EUR (net)
BMW 740d xDrive M-Sportpaket Standheizung iPad,2016,235 kW (320 CP),Diesel,124450,automata,55.490 EUR (brut) 46.630 EUR (net)
BMW 750Ld xDrive BluePerformance,2012,280 kW (381 CP),Diesel,124469,automata,33.950 EUR (brut)
BMW 730 730d Individual LED Standheizung,2012,190 kW (258 CP),Diesel,124479,automata,25.690 EUR (brut)
BMW 730d Leder beige seriÃ¶ser Vorbesitz,2013,190 kW (258 CP),Diesel,124500,automata,26.400 EUR (brut)
BMW 520d Lim Luxury Line Leder Navi HUD HiFi GSD RFK,2015,140 kW (190 CP),Diesel,124580,manuala,23.501 EUR (brut) 19.749 EUR (net)
BMW 320d xDrive M Paket NAVIPROF#KLIMAAU#BiXENON#SHZ,2011,135 kW (184 CP),Diesel,124584,manuala,14.990 EUR (brut)
BMW 330i Lim Navi Sportsitze Sitzheizung,2008,200 kW (272 CP),Benzina,124612,manuala,12.999 EUR (brut)
BMW 730d Soft Close Head up Speed Limit Spurwechsel,2013,190 kW (258 CP),Diesel,124650,automata,22.990 EUR (brut) 19.319 EUR (net)
BMW 320i Automatik Xenon Shz Pdc Alufelgen Freispr.,2006,110 kW (150 CP),Benzina,124830,automata,7.990 EUR (brut)
BMW 730d xDrive Sport HUD Kamera Standheizung,2012,190 kW (258 CP),Diesel,124921,automata,22.490 EUR (brut)
"BMW 316dA * KLIMATRONIC *GPS* ALU * EXP. 12200,-EUR",2016,85 kW (116 CP),Diesel,125000,automata,14.518 EUR (brut) 12.200 EUR (net)
BMW 318d DPF,2010,105 kW (143 CP),Diesel,125000,manuala,7.500 EUR (brut)
BMW 318i AUTOMATIK & NAVI,2005,95 kW (129 CP),Benzina,125000,automata,6.980 EUR (brut)
"BMW 320 d Lim. (E90)""Navi-Leder-Automatik-125.000km""",2006,120 kW (163 CP),Diesel,125000,automata,8.200 EUR (brut)
BMW 320dA touring Sport Line Navi LED PDC EU6,2016,140 kW (190 CP),Diesel,125000,automata,15.950 EUR (brut) 13.403 EUR (net)
BMW 330d xDrive*NAVI*HUD*VOLL*4xSTZHZG*LUXURY LINE,2013,190 kW (258 CP),Diesel,125000,automata,20.500 EUR (brut)
BMW 320d NAVI XENON LEDER PDC AUTOMATIK TEMPOMAT,2014,120 kW (163 CP),Diesel,125000,automata,15.890 EUR (brut)
BMW 530d xDrive M Sport Paket *Voll-360°Kam.-GSD*,2011,190 kW (258 CP),Diesel,125000,automata,22.999 EUR (brut)
BMW 520d Aut Sport DrAss Plus Glas Navi Pr Rollos,2016,140 kW (190 CP),Diesel,125000,automata,23.970 EUR (brut) 20.143 EUR (net)
BMW 530d Lim.F10 Navi Xenon PDC SHZ Memory,2011,180 kW (245 CP),Diesel,125000,manuala,14.998 EUR (brut)
BMW 520 d touring,2013,135 kW (184 CP),Diesel,125000,manuala,13.500 EUR (brut)
BMW 525d F10 2.Hd Voll-Ausstattung,2013,160 kW (218 CP),Diesel,125000,automata,18.500 EUR (brut)
BMW 750i F01 Soft Close*Abstandsw.*Leder*Vollaustt!!,2009,300 kW (408 CP),Benzina,125000,automata,16.900 EUR (brut)
BMW 730dA*SPORT*LEDER*NAVI*XENON*MJ:2010*EURO5*TOP*,2009,180 kW (245 CP),Diesel,125000,automata,17.850 EUR (brut)
BMW 740d xDrive,2011,225 kW (306 CP),Diesel,125000,automata,20.900 EUR (brut)
BMW 730d xDrive M-SPORTPAKET (NAVI-TV/LEDER/VOLLAUSS,2017,195 kW (265 CP),Diesel,125000,automata,45.700 EUR (brut)
BMW 730d,2011,180 kW (245 CP),Diesel,125000,automata,20.500 EUR (brut)
"BMW 740d KAMERA DIGI.TACHO,HUD,SOFTCLOSE,ACC,KEYLESS",2013,230 kW (313 CP),Diesel,125000,automata,25.880 EUR (brut)
"BMW 750i -1.Hand,Head Up,Xenon,Scheckheftgepfl.-",2010,300 kW (408 CP),Benzina,125000,automata,18.450 EUR (brut)
BMW 730i R6**SPORTPAKET**DEUTSCH=SCHECKHEFT=1HAND=E4,2006,190 kW (258 CP),Benzina,125000,automata,12.999 EUR (brut)
BMW 745i,2006,245 kW (333 CP),Benzina,125000,automata,8.200 EUR (brut)
BMW 730 d sedili comf acc soft close adaptled 24,2013,180 kW (245 CP),Diesel,125000,automata,28.480 EUR (brut)
"BMW 740d xDrive belÃ¼.KomfSitze,Keyless,Kam,4xSHZ",2011,225 kW (306 CP),Diesel,125000,automata,21.999 EUR (brut)
BMW 750i xDrive Aut. F01 /HUD/RFK/Surround View,2009,300 kW (408 CP),Benzina,125000,automata,17.980 EUR (brut)
BMW 730Ld Head-Up/Soft-Close/ACC  Stop&Go,2016,195 kW (265 CP),Diesel,125000,automata,43.999 EUR (brut)
BMW 750Li,2009,300 kW (408 CP),Benzina,125200,automata,22.250 EUR (brut)
BMW 320dA xDrive Gran Turismo Sport Line Navi.AHK.,2014,135 kW (184 CP),Diesel,125462,automata,19.948 EUR (brut) 16.763 EUR (net)
BMW 330xi / M- Paket / 1. Hand / Scheckheft !!,2006,190 kW (258 CP),Benzina,125500,manuala,13.950 EUR (brut)
BMW 530d xDrive Aut. 1. Hand/Navi Prof/Head-Up/Xenon,2012,190 kW (258 CP),Diesel,125556,automata,21.200 EUR (brut)
BMW 318 **FACELIFT** Lim./Navi/Sitzheiz./K...,2010,105 kW (143 CP),Diesel,126000,manuala,5.100 EUR (brut)
BMW 318 Gran Turismo,2015,105 kW (143 CP),Diesel,126000,automata,18.500 EUR (brut)
BMW 318d **FACELIFT**Lim./Klimaaut./Tempomat/Navi,2010,105 kW (143 CP),Diesel,126000,manuala,5.100 EUR (brut)
BMW 318d  Lim.**FACELIFT**Klimaautom./Navi/Tempomat,2010,105 kW (143 CP),Diesel,126000,manuala,5.100 EUR (brut)
BMW 520d**NAVI**BI-XENON**KLIMAAUTO**AUTOMATIK**SH**,2010,135 kW (184 CP),Diesel,126000,automata,17.999 EUR (brut)
BMW 525d Sport-Aut.,2011,150 kW (204 CP),Diesel,126000,automata,26.500 EUR (brut)
BMW 528i Sport-Aut.,2011,190 kW (258 CP),Benzina,126000,automata,20.300 EUR (brut)
BMW 535d mpaket 313ps,2011,230 kW (313 CP),Diesel,126000,automata,29.999 EUR (brut)
BMW 730d Aut.-*M PAKET*LEDER*NAVI*SOFT-CLOSE*KAMERA*,2012,180 kW (245 CP),Diesel,126000,automata,23.990 EUR (brut)
BMW 740i,2009,240 kW (326 CP),Benzina,126000,automata,20.000 EUR (brut)
BMW 550i Fond-Entertainment & Night Vision,2011,300 kW (408 CP),Benzina,126010,automata,23.490 EUR (brut) 19.740 EUR (net)
BMW 730d LANG Soft-Close Komfortzugang TV Kamera Xen,2009,180 kW (245 CP),Diesel,126050,automata,18.100 EUR (brut)
BMW 525d xDrive-XENON-KAMERA-AHK-SCHECKHEFT BEI BMW,2012,160 kW (218 CP),Diesel,126072,automata,15.500 EUR (brut)
BMW 320dA Luxury-Line Leder Navi Prof. HuD GSD Xenon,2013,135 kW (184 CP),Diesel,126102,automata,15.480 EUR (brut) 13.008 EUR (net)
"BMW 320d Aut. *ADVANTAGE-SPORT-PAKET* (M)+KEY-GO+18""",2015,140 kW (190 CP),Diesel,126217,automata,18.600 EUR (brut) 15.630 EUR (net)
BMW 730Ld/Kamera/Pano/SoftC/LED/HeadUp/Sitzhzg/Wlan,2016,195 kW (265 CP),Diesel,126477,automata,42.999 EUR (brut) 36.134 EUR (net)
BMW 320d Lim*SPORTLINE*NAVI*KLIMA*2-HAND*SCHECKHEFT*,2012,135 kW (184 CP),Diesel,126500,manuala,9.700 EUR (brut)
BMW 530i M-Packet 258PS,2005,190 kW (258 CP),Benzina,126500,automata,9.450 EUR (brut)
BMW 316Diesel - accettiamo permute -,2013,85 kW (116 CP),Diesel,126617,manuala,15.800 EUR (brut)
BMW 320 320d Sport Line/Head-UP/Navi/Kamera/Finz.,2014,135 kW (184 CP),Diesel,126813,manuala,15.950 EUR (brut)
BMW 523i *NAVI*KLIMA*LUECK.SCHECKHEFT*GEPFLEGT*,2006,130 kW (177 CP),Benzina,126961,manuala,8.950 EUR (brut)
BMW 750LI Langversion Tausch MÃ¶glich Presi...,2009,300 kW (408 CP),Benzina,126985,automata,15.900 EUR (brut)
BMW 318i,2009,105 kW (143 CP),Benzina,127000,manuala,5.600 EUR (brut)
BMW 318i / Benziner,2006,95 kW (129 CP),Benzina,127000,manuala,6.000 EUR (brut)
BMW 325i xDrive,2009,160 kW (218 CP),Benzina,127000,automata,15.000 EUR (brut)
BMW 530d GRAND TURISMO*xDrive*NAVI*AUTOMATIK*LEDER*,2011,180 kW (245 CP),Diesel,127000,automata,23.999 EUR (brut)
BMW 5er 520d Limousinen,2011,135 kW (184 CP),Diesel,127000,automata,13.250 EUR (brut)
BMW 750i,2011,300 kW (408 CP),Benzina,127000,automata,21.500 EUR (brut)
BMW 523i Limousine Head-Up Xenon Tempomat AHK Shz,2007,140 kW (190 CP),Benzina,127022,manuala,9.900 EUR (brut)
BMW 530d Aut.,2013,190 kW (258 CP),Diesel,127100,automata,23.399 EUR (brut)
"BMW 530D F10, LED, INDIVIDUAL, HUD, Harman...",2013,190 kW (258 CP),Diesel,127100,automata,23.399 EUR (brut)
"BMW 740d xDrive Nappa, ACC, Glasdach, AHK, HK HUD",2017,235 kW (320 CP),Diesel,127113,automata,46.780 EUR (brut) 39.311 EUR (net)
BMW 520d,2011,135 kW (184 CP),Diesel,127140,manuala,14.800 EUR (brut)
BMW 740d xDrive Standh. Night Vision Bang&Olufsen,2014,230 kW (313 CP),Diesel,127150,automata,29.860 EUR (brut) 25.092 EUR (net)
BMW 320i,2006,110 kW (150 CP),Benzina,127200,manuala,6.999 EUR (brut)
BMW 530d xDrive Limousine Xenon GSD Tempomat BT+USB,2013,190 kW (258 CP),Diesel,127200,automata,21.450 EUR (brut)
"BMW 320i Lim., Schiebedach+ Klima,17""Alu,Sitzheizung",2005,110 kW (150 CP),Benzina,127368,manuala,6.990 EUR (brut)
BMW 318d A Advantage Autom.*Navi*Alu*PDC*AHK*,2016,110 kW (150 CP),Diesel,127772,automata,15.690 EUR (brut) 13.185 EUR (net)
BMW 325d DPF,2009,145 kW (197 CP),Diesel,128000,manuala,9.900 EUR (brut)
BMW 320i,2007,110 kW (150 CP),Benzina,128000,manuala,8.599 EUR (brut)
BMW 320d Sport-Aut. Sport Line,2013,135 kW (184 CP),Diesel,128000,automata,14.499 EUR (brut)
BMW 318d Sport Line,2012,105 kW (143 CP),Diesel,128000,manuala,11.950 EUR (brut)
BMW 320i,2005,110 kW (150 CP),Benzina,128000,manuala,7.200 EUR (brut)
BMW 530 xi,2006,190 kW (258 CP),Benzina,128000,automata,10.000 EUR (brut)
BMW 525d Sport-Aut.,2011,150 kW (204 CP),Diesel,128000,automata,17.500 EUR (brut)
BMW 520 d e 60,2006,130 kW (177 CP),Diesel,128000,automata,6.500 EUR (brut)
BMW 520d*NAVI*BI-XENON*PDC*GLASDACH*,2010,135 kW (184 CP),Diesel,128000,automata,15.490 EUR (brut)
BMW 530d xDrive*ExclusivLeder*SoftClose*HeadUP*NaviP,2012,190 kW (258 CP),Diesel,128000,automata,20.450 EUR (brut)
BMW 730d,2006,170 kW (231 CP),Diesel,128000,automata,13.900 EUR (brut)
BMW 730Ld Blue Performance,2011,180 kW (245 CP),Diesel,128000,automata,22.400 EUR (brut)
BMW 740iA Navi Leder HiFi-Lautsprecher PDC SHZ,2009,240 kW (326 CP),Benzina,128000,automata,20.480 EUR (brut)
"BMW 740d xDrive M Sportpaket, Vollausstattung",2011,225 kW (306 CP),Diesel,128000,automata,25.000 EUR (brut)
BMW 530d Gran Turismo Aut.Soft Cl HeadUp Kamera Voll,2011,180 kW (245 CP),Diesel,128100,automata,17.999 EUR (brut)
BMW 318 KLIMA*PDC*SITZHEIZUNG*KLIMA*STEUERKETTE NEU,2009,105 kW (143 CP),Benzina,128130,manuala,8.490 EUR (brut)
BMW 750Ld xDrive M-Pakket,2014,280 kW (381 CP),Diesel,128181,automata,33.995 EUR (brut)
BMW 730d Sportpaket HUD Navi Vollleder Klima PDC,2015,195 kW (265 CP),Diesel,128188,automata,41.990 EUR (brut) 35.286 EUR (net)
BMW 318i Lim. 6-Gang Tempomat Klimaautomatik M-Paket,2007,95 kW (129 CP),Benzina,128200,manuala,6.990 EUR (brut)
BMW 335d xDrive Aut. *LUXURY* LEDER+NAVI+LED+EUR6,2014,230 kW (313 CP),Diesel,128242,automata,21.950 EUR (brut)
BMW 318d Leder Xenon GSD Tempomat USB Klimaaut.,2011,105 kW (143 CP),Diesel,128363,manuala,10.850 EUR (brut)
BMW 730d xDrive M-Sportpaket Nav LED 20Zoll Glasdach,2015,190 kW (258 CP),Diesel,128450,automata,29.990 EUR (brut) 25.202 EUR (net)
BMW 730d unfallfrei/Komfortsitz/Serviceheft/Garantie,2012,190 kW (258 CP),Diesel,128450,automata,20.875 EUR (brut)
BMW 525d LEDER NAVI SCHIEBEDACH,2010,150 kW (204 CP),Diesel,128500,manuala,14.999 EUR (brut) 12.604 EUR (net)
BMW 745d  Preis VB   -  sehr guter Preis!!,2006,220 kW (299 CP),Diesel,128500,automata,8.888 EUR (brut)
BMW 520 *RS*Navi*Xen*Temp.*PDC*SHZ*Sportsi.*SD*,2010,135 kW (184 CP),Diesel,128620,automata,12.100 EUR (brut)
"BMW 535d xDrive Navi Pro.Stand Heiz,Soft Close,Head",2012,230 kW (313 CP),Diesel,128650,automata,23.430 EUR (brut)
BMW 318i,2008,105 kW (143 CP),Benzina,128700,manuala,8.299 EUR (brut)
BMW 520d Limousine HiFi Navi Bus. AHK Klimaaut. Shz,2016,140 kW (190 CP),Diesel,128722,manuala,18.890 EUR (brut) 15.874 EUR (net)
BMW 320d DPF Aut.,2007,120 kW (163 CP),Diesel,128750,automata,6.750 EUR (brut)
"BMW 318d Sport Line/Navi/Xenon/18""/Individual-Lack",2014,105 kW (143 CP),Diesel,128900,manuala,14.990 EUR (brut) 12.597 EUR (net)
BMW 520d M-Sportpaket Navi/Xenon/1.Hand/MwSt.,2013,135 kW (184 CP),Diesel,128949,automata,19.890 EUR (brut) 16.714 EUR (net)
"BMW 325i Aut.Klimaaut,Xeno,Sitzh,PDC,el.GSD,NSW,ALU,",2006,160 kW (218 CP),Benzina,129000,automata,8.999 EUR (brut)
BMW 535i M-Performance Xenon PDC Navi Kamera Sitzh.,2011,225 kW (306 CP),Benzina,129000,automata,21.490 EUR (brut)
BMW 535d Sport-Aut. M-Paket 1Hand,2012,230 kW (313 CP),Diesel,129000,automata,18.980 EUR (brut) 15.950 EUR (net)
BMW 740iA*NightVision*ACC*Multimedia*4xSitzheizung,2005,225 kW (306 CP),Benzina,129000,automata,16.950 EUR (brut)
BMW 730d xDrive NAVI*LED*XENON*HUD*Soft-Close*Kamera,2013,190 kW (258 CP),Diesel,129000,automata,24.950 EUR (brut)
BMW 750 Lang **Voll** **Enterntainment** *...,2011,300 kW (408 CP),Benzina,129000,automata,15.499 EUR (brut)
BMW 518d Aut. EURO6 1HAND NAVI XENON LEDER AHK 2xPDC,2015,110 kW (150 CP),Diesel,129164,automata,19.499 EUR (brut) 16.386 EUR (net)
BMW 318i Klimaautomatik Sitzhzg PDC WR+SR 2.Hand,2007,95 kW (129 CP),Benzina,129275,manuala,5.990 EUR (brut)
BMW 320d Aut.*LED-Scheinw.*GSHD*Navi-B*PDC*,2015,140 kW (190 CP),Diesel,129498,manuala,16.650 EUR (brut) 13.992 EUR (net)
BMW 335i xDrive Lim. Navi Prof. SHZ Klimaaut.,2008,225 kW (306 CP),Benzina,129500,manuala,13.995 EUR (brut)
BMW 335i E90 N54 M-Packet Handschalter,2007,225 kW (306 CP),Benzina,129500,manuala,14.400 EUR (brut)
BMW 750d xDrive BluePerformance,2013,280 kW (381 CP),Diesel,129537,automata,34.999 EUR (brut) 29.411 EUR (net)
BMW 525d Limousine M Sportpaket LED HUD Leder,2016,160 kW (218 CP),Diesel,129600,automata,26.490 EUR (brut) 22.261 EUR (net)
"BMW 520d Limousine Navi Leder 19"" TÃœV neu Unfallfrei",2010,135 kW (184 CP),Diesel,129600,manuala,14.999 EUR (brut)
BMW 316d Lim. Steptronic +Navi+PDC+Bluetooth+SHZ+,2014,85 kW (116 CP),Diesel,129664,automata,14.790 EUR (brut)
BMW 730d*FACELIFT*HEAD UP* NAPPA* SUPER*,2013,190 kW (258 CP),Diesel,129764,automata,19.999 EUR (brut)
BMW 740d xDrive SOFTCLOSE/NAVI/SCHECKHEFT,2012,225 kW (306 CP),Diesel,129789,automata,20.990 EUR (brut) 17.639 EUR (net)
BMW 316d Limousine ECO Pro/Sport/NaviProf/PDC/HiFi,2012,85 kW (116 CP),Diesel,129800,manuala,10.490 EUR (brut) 8.815 EUR (net)
BMW 750iX M Sport LED NAPPA B&O EU 6 - FULL OPTIONS!,2014,330 kW (449 CP),Benzina,129867,automata,37.480 EUR (brut) 31.496 EUR (net)
"BMW 730d xdrive, M Sportpaket, Navi Prof, HUD,GSD",2014,190 kW (258 CP),Diesel,129900,automata,29.450 EUR (brut) 24.748 EUR (net)
BMW 730d Luxury Line *HEAD-UP*NIGHT-VISIO*SOFT-CLOSE,2010,180 kW (245 CP),Diesel,129900,automata,20.280 EUR (brut)
"BMW 523i Auto Leder PDC RÃ¼ckfahrkamera Fin.ab 99,-¤",2010,150 kW (204 CP),Benzina,129938,automata,16.998 EUR (brut)
BMW 320i Limousine Xenon MFL PDC SHZ Schiebedach,2005,110 kW (150 CP),Benzina,129990,manuala,6.990 EUR (brut)
BMW 325i  NAVI XENON BEIGE LEDER PARKHILFE,2005,160 kW (218 CP),Benzina,130000,manuala,7.199 EUR (brut)
BMW 325 325d High Executive Schiebedach,2010,150 kW (204 CP),Diesel,130000,automata,9.902 EUR (brut)
BMW 325i,2006,160 kW (218 CP),Benzina,130000,manuala,9.800 EUR (brut)
BMW 318i Edition Exclusive * TOP GEPFLGEGT * SCHECKH,2010,105 kW (143 CP),Benzina,130000,manuala,8.600 EUR (brut)
BMW 320i Aut.,2005,110 kW (150 CP),Benzina,130000,automata,7.300 EUR (brut)
BMW 520i Aut. *Navi*E-Sitze*Keyless*,2011,135 kW (184 CP),Benzina,130000,automata,16.500 EUR (brut)
BMW 730 Ld INDIVIDUAL 2-Hand Scheckheft tÃ¼...,2011,190 kW (258 CP),Diesel,130000,automata,28.500 EUR (brut)
BMW 750i F01,2011,300 kW (408 CP),Benzina,130000,automata,26.000 EUR (brut)
BMW 740 xdrive F01,2011,257 kW (349 CP),Diesel,130000,automata,27.800 EUR (brut)
BMW 750 D L xDrive  EURO 6 Leder Navi Xenon ACC PDC,2013,280 kW (381 CP),Diesel,130000,automata,30.980 EUR (brut)
BMW 750i Leder Navi Xenon Head-up Scheckheft TÃœV NEU,2009,300 kW (408 CP),Benzina,130000,automata,18.499 EUR (brut)
BMW 750 750i High Executive 2x tv,2009,300 kW (408 CP),Benzina,130076,automata,16.000 EUR (brut)
BMW 320d,2012,135 kW (184 CP),Diesel,130250,manuala,14.600 EUR (brut)
BMW 320i/Klima/Teilleder/Advantage/Tempom./Sitzh,2008,125 kW (170 CP),Benzina,130254,manuala,8.790 EUR (brut)
BMW 740d xDrive Head Up-Standheizung-LED Tacho-Uvm..,2013,230 kW (313 CP),Diesel,130500,automata,29.999 EUR (brut)
BMW 730d/M SPORTPAKET//M PAKET//HEAD UP//ACC//KAMERA,2010,180 kW (245 CP),Diesel,130500,automata,22.990 EUR (brut)
BMW 318 Gran Turismo M-SPORTPAKET*NAVIPROF*H.UP*,2016,110 kW (150 CP),Diesel,130610,automata,19.990 EUR (brut) 16.798 EUR (net)
"BMW 530dA xDrive M-Sport,Standhz,HUD,ACC,AHK,RFK,GSD",2015,190 kW (258 CP),Diesel,130711,automata,32.649 EUR (brut) 27.436 EUR (net)
"BMW 525d A Lim Sportsitze,Navi,Xenon,AHK,Glasdach",2014,160 kW (218 CP),Diesel,130813,automata,21.490 EUR (brut)
BMW 3er 325ia,2005,160 kW (218 CP),Benzina,131000,automata,9.000 EUR (brut)
BMW 530 Gran Turismo,2011,180 kW (245 CP),Diesel,131000,automata,20.000 EUR (brut)
BMW 730Ld,2011,180 kW (245 CP),Diesel,131000,automata,28.000 EUR (brut)
BMW 750i,2006,270 kW (367 CP),Benzina,131000,automata,15.499 EUR (brut)
BMW 730d 2-Hand/M-Sportpaket/Memory/Navi Prof./TOP,2012,180 kW (245 CP),Diesel,131000,automata,22.900 EUR (brut)
"BMW 730d Standheizung, Shadowline",2007,170 kW (231 CP),Diesel,131000,automata,14.200 EUR (brut)
"BMW 740d xDrive,M-sport,B&W,Soft-Cl.,Sorroundview",2016,235 kW (320 CP),Diesel,131000,automata,51.990 EUR (brut)
"BMW 740i,V8,306 PS,TIP TOP Zustand,Alpina Loock,",2005,225 kW (306 CP),Benzina,131000,automata,9.500 EUR (brut)
BMW 320 Gran Turismo,2014,135 kW (184 CP),Diesel,131500,manuala,18.000 EUR (brut)
BMW 750i Automatik Klima Navi TV SHD BC CD Leder,2006,270 kW (367 CP),Benzina,131500,automata,11.980 EUR (brut)
BMW 525d Head-Up Xenon Navi PDC SHZ,2010,150 kW (204 CP),Diesel,131623,manuala,8.950 EUR (brut)
BMW 740d xDrive Laser GD Sthzg Vollleder,2015,235 kW (320 CP),Diesel,131630,automata,43.590 EUR (brut) 36.630 EUR (net)
"BMW 530d xDrive SAG M SPORT HUD,SOFT-CLOSE,360GRAD",2011,190 kW (258 CP),Diesel,131700,automata,23.880 EUR (brut) 20.067 EUR (net)
BMW 320d Gran Turismo M Sportpaket AHK Leder Xenon,2014,135 kW (184 CP),Diesel,131747,automata,90.000 EUR (brut)
BMW 330i Aut.,2005,190 kW (258 CP),Benzina,131750,automata,10.700 EUR (brut)
BMW 740d xDrive Laserlicht 20Zoll Soft-Close,2016,235 kW (320 CP),Diesel,131958,automata,43.990 EUR (brut) 36.966 EUR (net)
BMW 325GT/Sport-Aut/Navi Prof/Stop&Go/SportLine,2015,160 kW (218 CP),Diesel,131984,automata,17.499 EUR (brut) 14.705 EUR (net)
BMW 520d Modern Line INDIVIDU LEDER BEIGE+HUD+KAMERA,2014,135 kW (184 CP),Diesel,131987,automata,21.850 EUR (brut) 18.361 EUR (net)
BMW 335i Sportline,2014,225 kW (306 CP),Benzina,132000,automata,23.499 EUR (brut)
BMW 318i Automatik PDC Navigation,2007,95 kW (129 CP),Benzina,132000,automata,8.400 EUR (brut)
BMW 325 d Edition Sport M-Paket 1-Hd.,2010,160 kW (218 CP),Diesel,132000,manuala,7.990 EUR (brut)
BMW 316d F30 Navigation Klimaautomatik PDC MFL Alu,2013,85 kW (116 CP),Diesel,132000,manuala,11.800 EUR (brut)
BMW 318d Edition Sport Navi/ Xenon/ PDC/ Alu,2012,105 kW (143 CP),Diesel,132000,manuala,9.700 EUR (brut)
"BMW 330d Ã–sterreich-Paket Aut netto 17500,--",2014,190 kW (258 CP),Diesel,132000,automata,21.000 EUR (brut) 17.500 EUR (net)
BMW 520d Lim/DPF/Navi/AHK/PDC/Bi-Xen/Steptronic/,2013,135 kW (184 CP),Diesel,132000,automata,17.200 EUR (brut) 14.454 EUR (net)
BMW 520dLim.Automatiik Komfortsitze Navi Prof.1.Hand,2006,120 kW (163 CP),Diesel,132000,automata,6.998 EUR (brut)
"BMW 730d Facelift 1. Hand/Dynamic Drive/20 Zoll""",2014,190 kW (258 CP),Diesel,132000,automata,26.800 EUR (brut)
BMW 750i xDrive*NAVI PROF-R.KAMERA-AHK-KEYL*,2009,300 kW (408 CP),Benzina,132000,automata,16.600 EUR (brut)
BMW 740d xDrive,2010,225 kW (306 CP),Diesel,132000,automata,24.500 EUR (brut)
"BMW 535d xDrive Sport-Aut.  Massage+BelÃ¼ftet,HUD,LED",2014,230 kW (313 CP),Diesel,132139,automata,28.900 EUR (brut) 24.286 EUR (net)
"BMW 730d, INTEGRAL-AKTIVLENKUNG, GLASDACH, KOMFORT",2010,180 kW (245 CP),Diesel,132200,automata,18.490 EUR (brut) 15.538 EUR (net)
BMW 325i,2009,160 kW (218 CP),Benzina,132250,manuala,12.249 EUR (brut)
BMW 730dA F01/Leder/Komfortsitze/Standheizung/Euro5,2010,180 kW (245 CP),Diesel,132300,automata,18.490 EUR (brut) 15.538 EUR (net)
BMW 320d Gran Turismo Sport Line Xenon Pano.Dach,2013,135 kW (184 CP),Diesel,132343,automata,17.900 EUR (brut) 15.042 EUR (net)
BMW 730d xDrive*NAV*LEDER*LED*KAM*ESD*SHZ*SOFT*He-uP,2012,190 kW (258 CP),Diesel,132499,automata,23.999 EUR (brut)
BMW 730d xDrive,2012,190 kW (258 CP),Diesel,132600,automata,22.900 EUR (brut)
BMW 530d xDrive Limousine (Navi Leder Kurvenl. LED),2015,190 kW (258 CP),Diesel,132790,automata,28.890 EUR (brut) 24.277 EUR (net)
"BMW 550i Sport-Aut.M Paket,Soft.C,Komfortzug.el.Gsd",2013,300 kW (408 CP),Benzina,132800,automata,26.900 EUR (brut)
BMW 320d AUT NAVI PROF LEDER XENON SHZ PDC RATE 139‚¬,2010,135 kW (184 CP),Diesel,132900,automata,12.890 EUR (brut)
BMW 520d Aut.*XENON*NAVI*LEDER*SPORTSITZE*HEAD-UP*,2013,135 kW (184 CP),Diesel,132900,automata,15.990 EUR (brut)
"BMW 750i, Navi, Leder, Soft-Close, Head-Up-Display",2009,300 kW (408 CP),Benzina,132949,automata,16.950 EUR (brut)
"BMW 325d  xDrive Sport-Aut. Sport Line Navi,Head-Up",2015,160 kW (218 CP),Diesel,133000,automata,23.500 EUR (brut)
BMW 325i Aut.,2005,160 kW (218 CP),Benzina,133000,automata,6.250 EUR (brut)
BMW 320d E90 Facelift/2.Hand/133.000km/Xen...,2008,130 kW (177 CP),Diesel,133000,manuala,5.999 EUR (brut)
BMW 318d Limousine*Navigation*Bi-Xenon*Alu*,2009,105 kW (143 CP),Diesel,133000,manuala,8.400 EUR (brut)
BMW 525i xDrive *Navi-Prof*Spurhalteassistent*Leder!,2008,160 kW (218 CP),Benzina,133000,manuala,9.990 EUR (brut)
BMW 530d xDrive Aut. Luxury Line,2013,190 kW (258 CP),Diesel,133000,automata,30.499 EUR (brut)
BMW 535d X drive  MPackete Top Zustand,2012,230 kW (313 CP),Diesel,133000,automata,26.000 EUR (brut)
BMW 525i xDrive*Allrad*Xenon*Navi*Leder*Automatik*,2006,160 kW (218 CP),Benzina,133000,automata,9.950 EUR (brut)
BMW 530d Aut.,2013,190 kW (258 CP),Diesel,133000,automata,19.200 EUR (brut)
BMW 530 530d GT-Leder-Navi-Xenon-Pano-3xTV-Voll.....,2010,180 kW (245 CP),Diesel,133000,automata,17.980 EUR (brut)
BMW 740i,2007,225 kW (306 CP),Benzina,133000,automata,10.100 EUR (brut)
BMW 740 xdrive M Paket,2012,225 kW (306 CP),Diesel,133000,automata,24.000 EUR (brut)
BMW 740D Lang M Paket Neuer Motor !,2010,225 kW (306 CP),Diesel,133000,automata,15.000 EUR (brut)
BMW 740d xDrive - Sehr Gepflegt,2015,230 kW (313 CP),Diesel,133000,automata,28.500 EUR (brut)
BMW 320d GT Aut. Sport Line Xenon Navi PDC Hifi,2015,135 kW (184 CP),Diesel,133326,automata,18.490 EUR (brut) 15.538 EUR (net)
